id,folder,filename,originalClassification,status,primaryClass,subclass,compatibleClasses,atmosphereVisible,waterVisible,vegetationVisible,iceVisible,volcanismVisible,lightingCleanable,earthGeography,correctionReason,rejectionReason,materialCreated,systemThumbnailCreated,sha256
P27-16,Inferno C — Sulfur Hell World,Inferno C — Sulfur Hell World 5.png,Inferno C — Sulfur Hell World,rejected,volcanic,magma-ocean,,some haze,False,False,False,localized or dormant,False,False,"Global molten emission dominates, rather than primarily sulfur-coated solid crust.",Material preparation retained excessive unrecoverable darkness or clipped highlights.,False,False,2b1b071433099ae29e5ea9d3603ee397107146cc7138638dbcaf3689491c3546
P27-17,Inferno C — Sulfur Hell World,Inferno C — Sulfur Hell World 6.png,Inferno C — Sulfur Hell World,accepted,volcanic,magma-ocean,,some haze,False,False,False,localized or dormant,True,False,"Global molten emission dominates, rather than primarily sulfur-coated solid crust.",,True,True,727c07a5dae46a13ec5b31eb1f985cf3803fbc9bb09feb52268b187688ba6621
P27-18,Inferno C — Sulfur Hell World,Inferno C — Sulfur Hell World 7.png,Inferno C — Sulfur Hell World,accepted,volcanic,sulfur-inferno,,some haze,False,False,False,localized or dormant,True,False,,,True,True,d8322abb36345a5ce56ae6438253921a640cb177f0546beffc9fb14204cfca1a
P27-19,Inferno C — Sulfur Hell World,Inferno C — Sulfur Hell World 8.png,Inferno C — Sulfur Hell World,rejected,volcanic,sulfur-volcanic,,some haze,False,False,False,localized or dormant,False,False,Yellow mineral crust with little visible global magma; use localized activity instead of a globally molten temperature.,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,0cad1356982eb10e4f0e3cdd4de584fddfbc62f02870417db96cd3d86f228207
P27-20,Inferno C — Sulfur Hell World,Inferno C — Sulfur Hell World 9.png,Inferno C — Sulfur Hell World,rejected,volcanic,sulfur-inferno,,some haze,False,False,False,localized or dormant,not prepared (source excluded),False,,Oversized protruding boulder-like mounds on planetary surface.,False,False,1651dadc28c1626249b4c0b1b3f072c05f354493e11a6bbef0b71a0d920c724a
P28-01,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 1.png,Jungle A — Rainforest Supercontinent,accepted,temperate,jungle-supercontinent,,True,True,True,False,False,True,False,,,True,True,5f2b4ed89e78064b0b184a6fa9c2539cbc63194646a5d67fdac242bc525c292a
P28-02,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 10.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,not prepared (source excluded),False,,Very dark baked illumination loses recoverable forest and ground detail.,False,False,52f4d950f23599d3deb0c1b5e6db6890be898c033439afc9784decda87256076
P28-03,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 11.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,not prepared (source excluded),False,,Strong localized specular hotspot baked across surface.,False,False,4b3ffce851265a97e0073500dd51da3906187f1af22b8ea9ee9d37a79be2fe0c
P28-04,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 12.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,not prepared (source excluded),False,,Very dark baked illumination loses recoverable forest and ground detail.,False,False,f058541862dd29016ca3d360ffe82ad77b237f3d0d138cdde15941e9df3971e5
P28-05,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 13.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,not prepared (source excluded),False,,Very dark baked illumination loses recoverable forest and ground detail.,False,False,a19f9099b043f6a375b5e8213aa5970c00bb717bf9f7df3e0b56f22ab6314774
P28-06,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 14.png,Jungle A — Rainforest Supercontinent,accepted,temperate,jungle-supercontinent,,True,True,True,False,False,True,False,,,True,True,1694de3a69221c99bfe396ea073d69a51e93489a32f66727c015d7a76d11ed40
P28-07,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 15.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,not prepared (source excluded),False,,Very dark baked illumination loses recoverable forest and ground detail.,False,False,8c127b4bbdc6c0a015efb20d70f800e500b958e628fe8af34a4a34a3fcb36266
P28-08,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 16.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,False,False,,"No complete, sufficiently resolved globe silhouette was recovered.",False,False,3d2d5b02f0475881e49eaf3126cc8a6a7b0737b6ec103139fab4d3bc2c1c6801
P28-09,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 17.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,not prepared (source excluded),False,,Very dark baked illumination loses recoverable forest and ground detail.,False,False,c44f46664deff816a6c26d9c4d4e499e278a20f224514f9c06cec90bc316b6a3
P28-10,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 18.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,not prepared (source excluded),True,,"Africa, Mediterranean and adjacent Earth continental arrangement remain recognizable.",False,False,0cd4e8bbaa76b07a6613fbcac69a0539ea5a4bee297c39cb92e75898319de2af
P28-11,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 19.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,not prepared (source excluded),True,,"Africa, Mediterranean and adjacent Earth continental arrangement remain recognizable.",False,False,77369bfd0f05c936c9fb6457aa3c05e3ff247bb84d45d494043d85860f7ac065
P28-12,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 2.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,not prepared (source excluded),False,,Strong localized specular hotspot baked across surface.,False,False,07e0e047cf6c8991ec62c05e846b6d54085beb0d0eb01ab7dcb709e027f94eda
P28-13,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 20.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,not prepared (source excluded),True,,Closer inspection confirms recognizable Earth-derived continents/coastlines; excluded from alien-world selection.,False,False,7b7567be73451bb889554ff9154feab3e8b0230d39724711e40cdf1a51973ef4
P28-14,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 21.png,Jungle A — Rainforest Supercontinent,accepted,temperate,jungle-supercontinent,,True,True,True,False,False,True,False,,,True,True,5eac6fad2b40ca923a64e2661800bc5222b68a51e9970707f59372aaf6d57360
P28-15,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 22.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,not prepared (source excluded),True,,Closer inspection confirms recognizable Earth-derived continents/coastlines; excluded from alien-world selection.,False,False,73140c53f285376780e65ba3280657975cd04dc6824667da38394ecb3d2d83d0
P28-16,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 3.png,Jungle A — Rainforest Supercontinent,accepted,temperate,jungle-supercontinent,,True,True,True,False,False,True,False,,,True,True,d40a3b961bb2508be83bc64cda3bfb645a2518ac2fabcbddb492e3ef444c0257
P28-17,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 4.png,Jungle A — Rainforest Supercontinent,accepted,temperate,jungle-supercontinent,,True,True,True,False,False,True,False,,,True,True,8fd0665928795bbff91d82f7e539d0cd707d0b93e067678257918a5d7baa1acb
P28-18,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 5.png,Jungle A — Rainforest Supercontinent,accepted,temperate,jungle-supercontinent,,True,True,True,False,False,True,False,,,True,True,2a2b6cf017e51115d3d3e95c3c7f3627197b189b5b45b44bd4942b19ad0e347d
P28-19,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 6.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,False,False,,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,d56b2404c1c640d6d4544abae04a727e8334fe4d55a64459ccebaa38842d3541
P28-20,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 7.png,Jungle A — Rainforest Supercontinent,accepted,temperate,jungle-supercontinent,,True,True,True,False,False,True,False,,,True,True,3712a0fa28b226fcc2f674be2b979877e5e8d399dcbbb57aa9cb580b47044b02
P28-21,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 8.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,False,False,,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,81985780891fc5ef2fa553de2f5d93ff0690196ec8f6b3d823acb096f11d8900
P28-22,Jungle A — Rainforest Supercontinent,Jungle A — Rainforest Supercontinent 9.png,Jungle A — Rainforest Supercontinent,rejected,temperate,jungle-supercontinent,,True,True,True,False,False,not prepared (source excluded),True,,Closer inspection confirms recognizable Earth-derived continents/coastlines; excluded from alien-world selection.,False,False,d3d4986afb51e34955ce902403cf3cb8804b4b25df82708e0e4926c150277700
P29-01,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 1.png,Jungle B — Tropical Archipelago,accepted,temperate,jungle-archipelago,,True,True,True,False,False,True,False,,,True,True,4ea7408371a097921e9777041440ea3df19794c1edf795087d09a6c6b8ea72d9
P29-02,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 10.png,Jungle B — Tropical Archipelago,rejected,temperate,jungle-archipelago,,True,True,True,False,False,not prepared (source excluded),False,,Individual trees visibly project above the globe; canopy geometry obscures terrain and cannot be flattened without replacing major surface regions.,False,False,db1c8ab37719f0d315bcc9f555c396be7e892859d1a0fecf1dd4e565909d4c9a
P29-03,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 11.png,Jungle B — Tropical Archipelago,rejected,temperate,jungle-archipelago,,True,True,True,False,False,False,False,,Deep baked shadow across dark exaggerated canopy obscures underlying surface.,False,False,16e8fbcca99512e6c1eddfda57ef8d07b120fdb4c6b0dbea1a6f80a143c46753
P29-04,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 12.png,Jungle B — Tropical Archipelago,rejected,temperate,jungle-archipelago,,True,True,True,False,False,False,False,,Deep baked shadow across dark exaggerated canopy obscures underlying surface.,False,False,97003be9d7822965434ed253a573f7429b46dc12bf0c31209d7af769b59efa8d
P29-05,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 13.png,Jungle B — Tropical Archipelago,accepted,temperate,jungle-archipelago,,True,True,True,False,False,True,False,,,True,True,5af3769ea6b82114a310ce05357221648832d13ac787497cc8d0373f24398c28
P29-06,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 14.png,Jungle B — Tropical Archipelago,rejected,temperate,jungle-archipelago,,True,True,True,False,False,False,False,,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,25f4774842b4759b19762af8de6002ef16e2d3e088dc305375436976bd562c71
P29-07,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 15.png,Jungle B — Tropical Archipelago,accepted,temperate,jungle-archipelago,,True,True,True,False,False,True,False,,,True,True,9967774f187b2929aa9f8546a8e5478702535003d43e31d5adf6afaf81ab47f2
P29-08,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 16.png,Jungle B — Tropical Archipelago,accepted,temperate,jungle-archipelago,,True,True,True,False,False,True,False,,,True,True,73cda5e3a4fa19a7f6f296beb34ea3eb7779942c2b0d9ace0bb197fc6d39f528
P29-09,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 17.png,Jungle B — Tropical Archipelago,accepted,temperate,jungle-archipelago,,True,True,True,False,False,True,False,,,True,True,680ca923a358c91318b331a4b772164f52787d272a2658cb2835cfacd03cf2af
P29-10,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 18.png,Jungle B — Tropical Archipelago,rejected,temperate,jungle-archipelago,,True,True,True,False,False,False,False,,"Converted surface is excessively soft or clipped, with insufficient convincing surface detail.",True,True,ae5c10a374992474ef0a43d7ac514db96f5fb2ee419797922815691671bf8a53
P29-11,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 19.png,Jungle B — Tropical Archipelago,rejected,temperate,jungle-archipelago,,True,True,True,False,False,False,False,,Deep baked shadow across dark exaggerated canopy obscures underlying surface.,False,False,4b157057116f982719f9d18d0c3225bc7d91f891e8d392c1ec376f2d13663817
P29-12,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 2.png,Jungle B — Tropical Archipelago,accepted,temperate,jungle-archipelago,,True,True,True,False,False,True,False,,,True,True,e7eb5e8f235117f2de7e83759ca5124df90d4c4216ed46efa03e4e92024bccbe
P29-13,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 20.png,Jungle B — Tropical Archipelago,accepted,temperate,jungle-archipelago,,True,True,True,False,False,True,False,,,True,True,312136167f220648d9280efe08bcf1b47bf883222a0b987d2d2cc835e00d7620
P29-14,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 21.png,Jungle B — Tropical Archipelago,accepted,temperate,jungle-archipelago,,True,True,True,False,False,True,False,,,True,True,30e97b29f429e4789e45e7707901dd186eef47c7491c851dcb102cb033f50217
P29-15,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 22.png,Jungle B — Tropical Archipelago,accepted,temperate,jungle-archipelago,,True,True,True,False,False,True,False,,,True,True,237b5082701871b501d13054114af35948310f4d66e5bf244e9bacf4313683ad
P29-16,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 23.png,Jungle B — Tropical Archipelago,rejected,temperate,jungle-archipelago,,True,True,True,False,False,False,False,,Persistent colored limb glare or baked shadow strip remains visible during rotation.,True,True,94aa7ca7f69cd2b6e5b6948a407029b66e4c482c543b205155df591dca3f81a6
P29-17,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 24.png,Jungle B — Tropical Archipelago,accepted,temperate,jungle-archipelago,,True,True,True,False,False,True,False,,,True,True,69aa9b50f96f80de916e854c0ca407003b3105e06a340a071adf0550987372c8
P29-18,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 3.png,Jungle B — Tropical Archipelago,rejected,temperate,jungle-archipelago,,True,True,True,False,False,False,False,,"Converted surface is excessively soft or clipped, with insufficient convincing surface detail.",True,True,292833a23ee20ea43d953906322380d05403a1bf94334ddc5ce0941be898370d
P29-19,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 4.png,Jungle B — Tropical Archipelago,accepted,temperate,jungle-archipelago,,True,True,True,False,False,True,False,,,True,True,4913e3317829b85ae84a5ac099c6cb219b8c87f758179ac3aab584f9ddde0079
P29-20,Jungle B — Tropical Archipelago,Jungle B — Tropical Archipelago 5.png,Jungle B — Tropical Archipelago,accepted,temperate,jungle-archipelago,,True,True,True,False,False,True,False,,,True,True,27d33a181d5fb9f544f9ac897732330819d9333265b86db76231cf6332e8889a
